season,date,regular,playoffs,away,home,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,whos_favored,spread,total,moneyline_away,moneyline_home,h2_spread,h2_total,id_spread,id_total,game_date
2024,2023-11-17,True,False,orl,chi,103,97,23,25,29,26,0,16,17,32,32,0,home,3.5,216.5,,,,,0.0,0.0,2023-11-17
2024,2023-11-17,True,False,bos,tor,108,105,26,39,19,24,0,32,17,32,24,0,away,9.5,224.5,,,,,0.0,0.0,2023-11-17
2024,2023-11-17,True,False,lal,por,107,95,30,30,22,25,0,23,27,25,20,0,away,9.5,226.5,,,,,1.0,0.0,2023-11-17
2024,2023-11-17,True,False,sac,sa,129,120,29,33,33,34,0,31,31,32,26,0,away,8.5,238.5,,,,,1.0,1.0,2023-11-17
2024,2023-11-17,True,False,phi,atl,126,116,30,27,37,32,0,24,32,31,29,0,away,1.5,236.5,,,,,1.0,1.0,2023-11-17
2024,2023-11-18,True,False,mem,sa,120,108,26,25,36,33,0,35,33,26,14,0,away,3.5,226.5,,,,,1.0,1.0,2023-11-18
2024,2023-11-18,True,False,mia,chi,97,102,26,24,26,21,0,14,26,28,34,0,away,1.5,212.5,,,,,0.0,0.0,2023-11-18
2024,2023-11-18,True,False,min,no,121,120,27,32,26,36,0,35,29,31,25,0,away,7.5,220.5,,,,,0.0,1.0,2023-11-18
2024,2023-11-18,True,False,okc,gs,130,123,33,18,34,32,13,31,30,26,30,6,home,1.5,236.5,,,,,0.0,1.0,2023-11-18
2024,2023-11-18,True,False,ny,cha,122,108,30,31,28,33,0,19,31,30,28,0,away,6.5,224.5,,,,,1.0,1.0,2023-11-18
2024,2023-11-18,True,False,dal,mil,125,132,34,24,40,27,0,33,27,29,43,0,home,1.5,247.5,,,,,1.0,1.0,2023-11-18
2024,2023-11-19,True,False,det,tor,113,142,20,25,27,41,0,32,37,35,38,0,home,9.5,219.5,,,,,1.0,1.0,2023-11-19
2024,2023-11-19,True,False,phi,bkn,121,99,23,38,33,27,0,22,27,22,28,0,away,3.5,224.5,,,,,1.0,0.0,2023-11-19
2024,2023-11-19,True,False,hou,lal,104,105,28,27,20,29,0,20,29,32,24,0,home,6.5,221.5,,,,,0.0,0.0,2023-11-19
2024,2023-11-19,True,False,okc,por,134,91,33,43,25,33,0,21,22,23,25,0,away,6.5,223.5,,,,,1.0,1.0,2023-11-19
2024,2023-11-19,True,False,orl,ind,128,116,42,36,29,21,0,21,23,34,38,0,home,4.5,236.5,,,,,0.0,1.0,2023-11-19
2024,2023-11-19,True,False,sac,dal,129,113,35,35,37,22,0,36,29,31,17,0,home,1.5,246.5,,,,,0.0,0.0,2023-11-19
2024,2023-11-19,True,False,phx,utah,140,137,30,31,24,30,25,30,26,28,31,22,away,5.5,238.5,,,,,0.0,1.0,2023-11-19
2024,2023-11-19,True,False,bos,mem,102,100,26,30,23,23,0,27,26,23,24,0,away,12.5,222.5,,,,,0.0,0.0,2023-11-19
2024,2023-11-19,True,False,den,cle,109,121,27,31,17,34,0,29,37,26,29,0,away,4.5,215.5,,,,,0.0,1.0,2023-11-19
2024,2023-11-20,True,False,ny,min,100,117,28,28,19,25,0,31,27,35,24,0,home,2.5,214.5,,,,,1.0,1.0,2023-11-20
2024,2023-11-20,True,False,bos,cha,118,121,31,34,22,21,10,25,29,27,27,13,away,8.5,234.5,,,,,0.0,1.0,2023-11-20
2024,2023-11-20,True,False,mia,chi,118,100,33,32,28,25,0,27,26,28,19,0,away,1.5,209.5,,,,,1.0,1.0,2023-11-20
2024,2023-11-20,True,False,mil,wsh,142,129,31,39,34,38,0,27,38,37,27,0,away,10.5,246.5,,,,,1.0,1.0,2023-11-20
2024,2023-11-20,True,False,hou,gs,116,121,27,26,28,35,0,29,34,29,29,0,home,7.5,220.5,,,,,0.0,1.0,2023-11-20
2024,2023-11-20,True,False,den,det,107,103,27,29,25,26,0,23,32,24,24,0,away,9.5,225.5,,,,,0.0,0.0,2023-11-20
2024,2023-11-20,True,False,lac,sa,124,99,33,33,25,33,0,27,28,22,22,0,away,9.5,231.5,,,,,1.0,0.0,2023-11-20
2024,2023-11-20,True,False,sac,no,93,129,31,22,16,24,0,29,37,34,29,0,away,1.5,237.5,,,,,0.0,0.0,2023-11-20
2024,2023-11-21,True,False,tor,orl,107,126,23,33,26,25,0,30,37,33,26,0,home,1.5,215.5,,,,,1.0,1.0,2023-11-21
2024,2023-11-21,True,False,ind,atl,157,152,34,39,46,38,0,40,46,28,38,0,home,3.5,251.5,,,,,0.0,1.0,2023-11-21
2024,2023-11-21,True,False,cle,phi,122,119,27,38,23,22,12,24,29,26,31,9,home,7.5,219.5,,,,,0.0,1.0,2023-11-21
2024,2023-11-21,True,False,por,phx,107,120,21,30,31,25,0,34,22,38,26,0,home,12.5,223.5,,,,,1.0,1.0,2023-11-21
2024,2023-11-21,True,False,utah,lal,99,131,17,24,34,24,0,32,30,40,29,0,home,7.5,239.5,,,,,1.0,0.0,2023-11-21
2024,2023-11-22,True,False,tor,ind,132,131,27,41,32,32,0,35,30,36,30,0,home,2.5,241.5,,,,,0.0,1.0,2023-11-22
2024,2023-11-22,True,False,chi,okc,102,116,14,25,38,25,0,26,24,34,32,0,home,6.5,223.5,,,,,1.0,0.0,2023-11-22
2024,2023-11-22,True,False,sac,no,112,117,30,20,29,33,0,32,32,29,24,0,away,1.5,234.5,,,,,0.0,0.0,2023-11-22
2024,2023-11-22,True,False,mia,cle,129,96,37,32,32,28,0,26,29,24,17,0,home,0.5,212.5,,,,,0.0,1.0,2023-11-22
2024,2023-11-22,True,False,phi,min,99,112,20,29,30,20,0,37,20,34,21,0,home,6.5,220.5,,,,,1.0,0.0,2023-11-22
2024,2023-11-22,True,False,den,orl,119,124,28,34,26,31,0,28,28,26,42,0,away,3.5,218.5,,,,,0.0,1.0,2023-11-22
2024,2023-11-22,True,False,dal,lal,104,101,29,33,29,13,0,25,21,25,30,0,home,0.5,245.5,,,,,0.0,0.0,2023-11-22
2024,2023-11-22,True,False,wsh,cha,114,117,24,32,35,23,0,21,28,29,39,0,home,3.5,240.5,,,,,0.0,0.0,2023-11-22
2024,2023-11-22,True,False,bkn,atl,145,147,33,34,28,36,14,45,32,23,31,16,home,3.5,236.5,,,,,0.0,1.0,2023-11-22
2024,2023-11-22,True,False,mil,bos,116,119,17,36,26,37,0,29,38,27,25,0,home,6.5,235.5,,,,,0.0,0.0,2023-11-22
2024,2023-11-22,True,False,mem,hou,91,111,28,18,22,23,0,21,24,29,37,0,home,4.5,213.5,,,,,1.0,0.0,2023-11-22
2024,2023-11-22,True,False,gs,phx,115,123,31,16,28,40,0,26,37,28,32,0,home,3.5,233.5,,,,,1.0,1.0,2023-11-22
2024,2023-11-22,True,False,utah,por,105,121,21,25,27,32,0,32,33,24,32,0,away,3.5,228.5,,,,,0.0,0.0,2023-11-22
2024,2023-11-22,True,False,lac,sa,109,102,26,28,28,27,0,14,34,22,32,0,away,7.5,230.5,,,,,0.0,0.0,2023-11-22
2024,2023-11-24,True,False,mia,ny,98,100,28,22,37,11,0,25,26,20,29,0,home,5.5,210.5,,,,,0.0,0.0,2023-11-24
2024,2023-11-24,True,False,det,ind,113,136,26,37,33,17,0,33,28,36,39,0,home,9.5,245.5,,,,,1.0,1.0,2023-11-24
2024,2023-11-24,True,False,no,lac,116,106,36,20,29,31,0,23,32,28,23,0,home,5.5,224.5,,,,,0.0,0.0,2023-11-24
2024,2023-11-24,True,False,den,hou,86,105,19,24,26,17,0,29,31,24,21,0,away,3.5,216.5,,,,,0.0,0.0,2023-11-24
2024,2023-11-24,True,False,chi,tor,108,121,22,26,29,31,0,36,26,31,28,0,home,4.5,217.5,,,,,1.0,1.0,2023-11-24
2024,2023-11-24,True,False,sac,min,124,111,38,32,22,32,0,31,33,15,32,0,home,4.5,229.5,,,,,0.0,1.0,2023-11-24
2024,2023-11-24,True,False,phx,mem,110,89,29,33,19,29,0,27,22,24,16,0,away,3.5,221.5,,,,,1.0,0.0,2023-11-24
2024,2023-11-24,True,False,bos,orl,96,113,30,26,18,22,0,19,29,29,36,0,away,5.5,221.5,,,,,0.0,0.0,2023-11-24
2024,2023-11-24,True,False,wsh,mil,128,131,35,26,28,39,0,34,26,32,39,0,home,13.5,248.5,,,,,0.0,1.0,2023-11-24
2024,2023-11-24,True,False,sa,gs,112,118,35,20,26,31,0,32,27,27,32,0,home,10.5,236.5,,,,,0.0,0.0,2023-11-24
2024,2023-11-25,True,False,atl,wsh,136,108,34,36,37,29,0,30,28,20,30,0,away,8.5,250.5,,,,,1.0,0.0,2023-11-25
2024,2023-11-25,True,False,mia,bkn,97,112,22,31,23,21,0,26,37,27,22,0,home,7.5,216.5,,,,,1.0,0.0,2023-11-25
2024,2023-11-25,True,False,no,utah,100,105,29,24,24,23,0,22,21,25,37,0,away,2.5,227.5,,,,,0.0,0.0,2023-11-25
2024,2023-11-25,True,False,dal,lac,88,107,18,27,17,26,0,29,27,23,28,0,home,0.5,237.5,,,,,1.0,0.0,2023-11-25
2024,2023-11-25,True,False,lal,cle,121,115,35,35,23,28,0,40,31,23,21,0,home,4.5,227.5,,,,,0.0,1.0,2023-11-25
2024,2023-11-25,True,False,phi,okc,127,123,29,36,28,34,0,31,30,21,41,0,away,1.5,231.5,,,,,1.0,1.0,2023-11-25
2024,2023-11-26,True,False,tor,cle,102,105,28,24,20,30,0,25,17,32,31,0,home,3.5,222.5,,,,,0.0,0.0,2023-11-26
2024,2023-11-26,True,False,sa,den,120,132,35,25,24,36,0,39,33,35,25,0,home,10.5,229.5,,,,,1.0,1.0,2023-11-26
2024,2023-11-26,True,False,cha,orl,117,130,33,24,29,31,0,25,36,31,38,0,home,6.5,227.5,,,,,1.0,1.0,2023-11-26
2024,2023-11-26,True,False,chi,bkn,109,118,36,19,28,26,0,19,44,33,22,0,home,2.5,221.5,,,,,1.0,1.0,2023-11-26
2024,2023-11-26,True,False,por,mil,102,108,31,37,20,14,0,26,26,23,33,0,home,12.5,231.5,,,,,0.0,0.0,2023-11-26
2024,2023-11-26,True,False,phx,ny,116,113,34,30,31,21,0,22,34,36,21,0,home,6.5,219.5,,,,,0.0,1.0,2023-11-26
2024,2023-11-26,True,False,min,mem,119,97,31,29,30,29,0,26,17,23,31,0,away,6.5,217.5,,,,,1.0,0.0,2023-11-26
2024,2023-11-26,True,False,atl,bos,103,113,26,27,29,21,0,33,36,21,23,0,home,7.5,234.5,,,,,1.0,0.0,2023-11-26
2024,2023-11-27,True,False,por,ind,114,110,30,35,18,31,0,34,26,23,27,0,home,11.5,240.5,,,,,0.0,0.0,2023-11-27
2024,2023-11-27,True,False,lal,phi,94,138,19,34,27,14,0,32,36,30,40,0,home,5.5,230.5,,,,,1.0,1.0,2023-11-27
2024,2023-11-27,True,False,den,lac,113,104,25,33,19,36,0,28,28,32,16,0,home,11.5,217.5,,,,,0.0,0.0,2023-11-27
2024,2023-11-27,True,False,wsh,det,126,107,31,26,37,32,0,27,27,29,24,0,home,2.5,237.5,,,,,0.0,0.0,2023-11-27
2024,2023-11-27,True,False,no,utah,112,114,24,31,33,24,0,32,25,31,26,0,away,6.5,232.5,,,,,0.0,0.0,2023-11-27
2024,2023-11-28,True,False,mil,mia,131,124,31,28,34,38,0,22,40,35,27,0,away,4.5,230.5,,,,,1.0,1.0,2023-11-28
2024,2023-11-28,True,False,chi,bos,97,124,20,30,18,29,0,31,38,28,27,0,home,12.5,219.5,,,,,1.0,1.0,2023-11-28
2024,2023-11-28,True,False,hou,dal,115,121,22,28,38,27,0,29,25,30,37,0,home,4.5,227.5,,,,,1.0,1.0,2023-11-28
2024,2023-11-28,True,False,okc,min,103,106,29,32,17,25,0,19,34,23,30,0,home,3.5,228.5,,,,,0.0,0.0,2023-11-28
2024,2023-11-28,True,False,cha,ny,91,115,16,28,22,25,0,29,24,27,35,0,home,11.5,220.5,,,,,1.0,0.0,2023-11-28
2024,2023-11-28,True,False,atl,cle,105,128,33,28,29,15,0,29,35,38,26,0,home,4.5,238.5,,,,,1.0,0.0,2023-11-28
2024,2023-11-28,True,False,gs,sac,123,124,37,35,32,19,0,29,26,40,29,0,home,1.5,237.5,,,,,0.0,1.0,2023-11-28
2024,2023-11-28,True,False,tor,bkn,103,115,21,23,31,28,0,22,30,24,39,0,home,1.5,223.5,,,,,1.0,0.0,2023-11-28
2024,2023-11-29,True,False,lac,sac,131,117,35,37,30,29,0,27,23,31,36,0,away,1.5,231.5,,,,,1.0,1.0,2023-11-29
2024,2023-11-29,True,False,lal,det,133,107,38,27,36,32,0,24,24,28,31,0,away,8.5,230.5,,,,,1.0,1.0,2023-11-29
2024,2023-11-29,True,False,utah,mem,91,105,25,17,25,24,0,24,36,28,17,0,home,3.5,223.5,,,,,1.0,0.0,2023-11-29
2024,2023-11-29,True,False,phx,tor,105,112,20,33,27,25,0,27,33,26,26,0,away,2.5,227.5,,,,,0.0,0.0,2023-11-29
2024,2023-11-29,True,False,phi,no,114,124,24,24,33,33,0,39,29,34,22,0,home,2.5,228.5,,,,,1.0,1.0,2023-11-29
2024,2023-11-29,True,False,hou,den,124,134,26,33,38,27,0,41,35,32,26,0,home,10.5,217.5,,,,,0.0,1.0,2023-11-29
2024,2023-11-29,True,False,wsh,orl,120,139,26,30,33,31,0,31,35,36,37,0,home,10.5,235.5,,,,,1.0,1.0,2023-11-29
2024,2023-11-30,True,False,lac,gs,114,120,24,26,27,37,0,31,30,25,34,0,home,2.5,229.5,,,,,1.0,1.0,2023-11-30
2024,2023-11-30,True,False,utah,min,90,101,23,24,19,24,0,20,29,35,17,0,home,11.5,219.5,,,,,0.0,0.0,2023-11-30
2024,2023-11-30,True,False,ind,mia,132,142,38,35,27,32,0,33,31,33,45,0,home,3.5,238.5,,,,,1.0,1.0,2023-11-30
2024,2023-11-30,True,False,mil,chi,113,120,24,31,25,26,7,26,23,31,26,14,away,10.5,225.5,,,,,0.0,1.0,2023-11-30
2024,2023-11-30,True,False,por,cle,103,95,22,18,34,29,0,25,21,29,20,0,home,12.5,220.5,,,,,0.0,0.0,2023-11-30
2024,2023-11-30,True,False,det,ny,112,118,17,37,33,25,0,31,23,31,33,0,home,14.5,219.5,,,,,0.0,1.0,2023-11-30
2024,2023-11-30,True,False,atl,sa,137,135,26,36,39,36,0,35,31,39,30,0,away,6.5,246.5,,,,,0.0,1.0,2023-11-30
2024,2023-11-30,True,False,cha,bkn,129,128,31,42,29,27,0,37,34,35,22,0,home,8.5,224.5,,,,,0.0,1.0,2023-11-30
2024,2023-11-30,True,False,lal,okc,110,133,37,23,28,22,0,30,42,36,25,0,home,4.5,234.5,,,,,1.0,1.0,2023-11-30
2024,2023-12-01,True,False,sa,no,106,121,31,30,20,25,0,32,31,26,32,0,home,12.5,237.5,,,,,1.0,0.0,2023-12-01
2024,2023-12-01,True,False,phi,bos,119,125,36,36,25,22,0,44,25,26,30,0,home,11.5,218.5,,,,,0.0,1.0,2023-12-01
2024,2023-12-01,True,False,wsh,orl,125,130,36,25,28,36,0,31,27,34,38,0,home,10.5,236.5,,,,,0.0,1.0,2023-12-01
2024,2023-12-01,True,False,mem,dal,108,94,28,31,20,29,0,20,24,28,22,0,home,5.5,224.5,,,,,0.0,0.0,2023-12-01
2024,2023-12-01,True,False,ny,tor,119,106,34,23,33,29,0,26,31,20,29,0,home,1.5,218.5,,,,,0.0,1.0,2023-12-01
2024,2023-12-01,True,False,den,phx,119,111,41,29,24,25,0,30,33,28,20,0,home,0.5,224.5,,,,,0.0,1.0,2023-12-01
2024,2023-12-02,True,False,orl,bkn,101,129,22,29,34,16,0,43,30,25,31,0,home,2.5,225.5,,,,,1.0,1.0,2023-12-02
2024,2023-12-02,True,False,ind,mia,144,129,25,40,41,38,0,31,34,33,31,0,home,4.5,237.5,,,,,0.0,1.0,2023-12-02
2024,2023-12-02,True,False,por,utah,113,118,24,20,30,32,7,21,35,28,22,12,home,1.5,217.5,,,,,1.0,1.0,2023-12-02
2024,2023-12-02,True,False,min,cha,123,117,30,32,26,35,0,23,36,28,30,0,away,5.5,220.5,,,,,1.0,1.0,2023-12-02
2024,2023-12-02,True,False,den,sac,117,123,30,20,28,39,0,25,39,24,35,0,home,3.5,234.5,,,,,1.0,1.0,2023-12-02
2024,2023-12-02,True,False,okc,dal,126,120,33,39,35,19,0,27,29,28,36,0,away,5.5,234.5,,,,,1.0,1.0,2023-12-02
2024,2023-12-02,True,False,cle,det,110,101,25,29,31,25,0,30,18,34,19,0,away,9.5,225.5,,,,,0.0,0.0,2023-12-02
2024,2023-12-02,True,False,gs,lac,112,113,33,34,25,20,0,22,26,37,28,0,home,4.5,229.5,,,,,0.0,0.0,2023-12-02
2024,2023-12-02,True,False,no,chi,118,124,29,32,21,36,0,32,21,36,35,0,home,0.5,219.5,,,,,1.0,1.0,2023-12-02
2024,2023-12-02,True,False,hou,lal,97,107,30,14,28,25,0,25,35,26,21,0,home,4.5,226.5,,,,,1.0,0.0,2023-12-02
2024,2023-12-02,True,False,atl,mil,121,132,37,26,35,23,0,42,25,32,33,0,home,6.5,252.5,,,,,1.0,1.0,2023-12-02
2024,2023-12-02,True,False,mem,phx,109,116,27,24,21,37,0,27,23,34,32,0,home,10.5,220.5,,,,,0.0,1.0,2023-12-02
2024,2023-12-04,True,False,no,sac,127,117,35,34,31,27,0,36,25,30,26,0,home,3.5,237.5,,,,,0.0,1.0,2023-12-04
2024,2023-12-04,True,False,bos,ind,112,122,24,31,23,34,0,22,26,37,37,0,away,4.5,244.5,,,,,0.0,0.0,2023-12-04
2024,2023-12-05,True,False,ny,mil,122,146,35,37,24,26,0,37,38,37,34,0,home,4.5,230.5,,,,,1.0,1.0,2023-12-05
2024,2023-12-05,True,False,phx,lal,103,106,23,24,35,21,0,33,26,24,23,0,home,2.5,231.5,,,,,1.0,0.0,2023-12-05
2024,2023-12-06,True,False,cha,chi,100,111,24,20,20,36,0,27,21,35,28,0,,,,,,,,,,2023-12-06
2024,2023-12-06,True,False,mia,tor,112,103,37,27,23,25,0,32,34,18,19,0,home,3.5,212.5,,,,,0.0,1.0,2023-12-06
2024,2023-12-06,True,False,bkn,atl,114,113,31,22,28,33,0,33,23,26,31,0,home,3.5,242.5,,,,,0.0,0.0,2023-12-06
2024,2023-12-06,True,False,orl,cle,111,121,20,32,34,25,0,37,28,34,22,0,home,4.5,225.5,,,,,1.0,1.0,2023-12-06
2024,2023-12-06,True,False,por,gs,106,110,26,29,31,20,0,22,26,34,28,0,home,12.5,225.5,,,,,0.0,0.0,2023-12-06
2024,2023-12-06,True,False,mem,det,116,102,31,21,30,34,0,29,27,28,18,0,away,1.5,220.5,,,,,1.0,0.0,2023-12-06
2024,2023-12-06,True,False,phi,wsh,131,126,25,35,39,32,0,29,33,33,31,0,away,10.5,241.5,,,,,0.0,1.0,2023-12-06
2024,2023-12-06,True,False,utah,dal,97,147,29,22,23,23,0,40,34,35,38,0,home,11.5,234.5,,,,,1.0,1.0,2023-12-06
2024,2023-12-06,True,False,den,lac,102,111,36,21,25,20,0,21,40,18,32,0,home,0.5,229.5,,,,,1.0,0.0,2023-12-06
2024,2023-12-06,True,False,okc,hou,101,110,22,28,24,27,0,32,23,25,30,0,away,1.5,224.5,,,,,0.0,0.0,2023-12-06
2024,2023-12-06,True,False,sa,min,94,102,22,31,18,23,0,25,21,25,31,0,home,12.5,229.5,,,,,0.0,0.0,2023-12-06
2024,2023-12-07,True,False,no,lal,89,133,30,24,17,18,0,29,38,43,23,0,home,2.5,229.5,,,,,1.0,0.0,2023-12-07
2024,2023-12-07,True,False,ind,mil,128,119,27,36,28,37,0,29,22,43,25,0,home,5.5,256.5,,,,,0.0,0.0,2023-12-07
2024,2023-12-08,True,False,gs,okc,136,138,28,34,22,34,18,19,37,33,29,20,home,3.5,236.5,,,,,0.0,1.0,2023-12-08
2024,2023-12-08,True,False,tor,cha,116,119,22,32,23,39,0,35,31,24,29,0,away,5.5,222.5,,,,,0.0,1.0,2023-12-08
2024,2023-12-08,True,False,chi,sa,121,112,24,28,35,34,0,33,30,20,29,0,away,1.5,224.5,,,,,1.0,1.0,2023-12-08
2024,2023-12-08,True,False,lac,utah,117,103,32,27,29,29,0,26,20,29,28,0,away,8.5,225.5,,,,,1.0,0.0,2023-12-08
2024,2023-12-08,True,False,wsh,bkn,97,124,18,29,24,26,0,26,24,40,34,0,home,9.5,239.5,,,,,1.0,0.0,2023-12-08
2024,2023-12-08,True,False,hou,den,114,106,27,25,40,22,0,22,26,26,32,0,home,9.5,221.5,,,,,0.0,0.0,2023-12-08
2024,2023-12-08,True,False,min,mem,127,103,33,27,38,29,0,31,24,24,24,0,away,5.5,213.5,,,,,1.0,1.0,2023-12-08
2024,2023-12-08,True,False,atl,phi,114,125,23,45,24,22,0,35,27,31,32,0,home,8.5,234.5,,,,,1.0,1.0,2023-12-08
2024,2023-12-08,True,False,dal,por,125,112,37,34,26,28,0,22,38,30,22,0,away,9.5,232.5,,,,,1.0,1.0,2023-12-08
2024,2023-12-08,True,False,det,orl,91,123,23,21,24,23,0,28,30,35,30,0,home,10.5,229.5,,,,,1.0,0.0,2023-12-08
2024,2023-12-08,True,False,cle,mia,111,99,17,36,35,23,0,25,27,23,24,0,away,1.5,222.5,,,,,1.0,0.0,2023-12-08
2024,2023-12-08,True,False,sac,phx,114,106,24,26,33,31,0,26,33,12,35,0,away,3.5,235.5,,,,,1.0,0.0,2023-12-08
2024,2023-12-08,True,False,ny,bos,123,133,32,33,30,28,0,33,41,35,24,0,home,7.5,221.5,,,,,1.0,1.0,2023-12-08
2024,2023-12-09,False,False,ind,lal,109,123,29,31,22,27,0,34,31,25,33,0,home,3.5,242.5,,,,,1.0,0.0,2023-12-09
2024,2023-12-11,True,False,dal,mem,120,113,29,38,29,24,0,24,27,28,34,0,home,1.5,227.5,,,,,0.0,1.0,2023-12-11
2024,2023-12-11,True,False,wsh,phi,101,146,27,19,21,34,0,43,32,37,34,0,home,13.5,244.5,,,,,1.0,1.0,2023-12-11
2024,2023-12-11,True,False,tor,ny,130,136,35,25,37,33,0,35,31,32,38,0,home,4.5,221.5,,,,,1.0,1.0,2023-12-11
2024,2023-12-11,True,False,utah,okc,120,134,20,32,23,45,0,34,32,45,23,0,home,12.5,235.5,,,,,1.0,1.0,2023-12-11
2024,2023-12-11,True,False,cle,orl,94,104,29,25,15,25,0,22,29,30,23,0,home,2.5,225.5,,,,,1.0,0.0,2023-12-11
2024,2023-12-11,True,False,mia,cha,116,114,29,30,30,27,0,24,26,27,37,0,away,4.5,222.5,,,,,0.0,1.0,2023-12-11
2024,2023-12-11,True,False,chi,mil,129,133,32,33,24,29,11,37,37,17,27,15,home,11.5,233.5,,,,,0.0,1.0,2023-12-11
2024,2023-12-11,True,False,ind,det,131,123,33,33,32,33,0,36,25,32,30,0,away,7.5,247.5,,,,,1.0,1.0,2023-12-11
2024,2023-12-11,True,False,den,atl,129,122,28,37,38,26,0,36,26,24,36,0,away,2.5,242.5,,,,,1.0,1.0,2023-12-11
2024,2023-12-11,True,False,sa,hou,82,93,21,26,15,20,0,19,32,18,24,0,home,8.5,223.5,,,,,1.0,0.0,2023-12-11
2024,2023-12-11,True,False,bkn,sac,118,131,18,30,37,33,0,26,28,44,33,0,home,4.5,237.5,,,,,1.0,1.0,2023-12-11
2024,2023-12-11,True,False,por,lac,127,132,32,33,34,28,0,43,23,39,27,0,home,14.5,220.5,,,,,0.0,1.0,2023-12-11
2024,2023-12-11,True,False,min,no,107,121,29,23,34,21,0,29,30,31,31,0,home,4.5,221.5,,,,,1.0,1.0,2023-12-11
2024,2023-12-12,True,False,den,chi,114,106,32,25,35,22,0,25,25,30,26,0,away,6.5,219.5,,,,,1.0,1.0,2023-12-12
2024,2023-12-12,True,False,cle,bos,113,120,31,29,32,21,0,21,38,35,26,0,home,11.5,226.5,,,,,0.0,1.0,2023-12-12
2024,2023-12-12,True,False,lal,dal,125,127,26,35,34,30,0,34,37,22,34,0,away,2.5,236.5,,,,,0.0,1.0,2023-12-12
2024,2023-12-12,True,False,gs,phx,116,119,25,31,31,29,0,25,28,35,31,0,away,1.5,229.5,,,,,0.0,1.0,2023-12-12
2024,2023-12-12,True,False,sac,lac,99,119,24,24,22,29,0,32,38,29,20,0,home,3.5,237.5,,,,,1.0,0.0,2023-12-12
2024,2023-12-13,True,False,ny,utah,113,117,31,19,34,29,0,22,30,37,28,0,away,5.5,228.5,,,,,0.0,1.0,2023-12-13
2024,2023-12-13,True,False,lal,sa,122,119,34,29,29,30,0,26,24,24,45,0,away,3.5,230.5,,,,,0.0,1.0,2023-12-13
2024,2023-12-13,True,False,no,wsh,142,122,28,47,35,32,0,30,34,29,29,0,away,7.5,239.5,,,,,1.0,1.0,2023-12-13
2024,2023-12-13,True,False,bkn,phx,116,112,31,33,22,30,0,22,34,32,24,0,home,4.5,230.5,,,,,0.0,0.0,2023-12-13
2024,2023-12-13,True,False,atl,tor,128,135,39,27,29,33,0,31,33,39,32,0,home,2.5,240.5,,,,,1.0,1.0,2023-12-13
2024,2023-12-13,True,False,phi,det,129,111,39,31,34,25,0,26,30,24,31,0,away,12.5,233.5,,,,,1.0,1.0,2023-12-13
2024,2023-12-13,True,False,mem,hou,104,117,23,20,38,23,0,29,28,25,35,0,home,9.5,209.5,,,,,1.0,1.0,2023-12-13
2024,2023-12-13,True,False,ind,mil,126,140,33,30,31,32,0,36,34,31,39,0,home,6.5,258.5,,,,,1.0,1.0,2023-12-13
2024,2023-12-13,True,False,cha,mia,104,115,23,22,25,34,0,22,34,35,24,0,home,7.5,222.5,,,,,1.0,0.0,2023-12-13
2024,2023-12-14,True,False,min,dal,119,101,26,33,28,32,0,30,30,22,19,0,away,1.5,231.5,,,,,1.0,0.0,2023-12-14
2024,2023-12-14,True,False,utah,por,122,114,38,31,34,19,0,30,24,22,38,0,home,4.5,226.5,,,,,0.0,1.0,2023-12-14
2024,2023-12-14,True,False,bkn,den,101,124,22,17,28,34,0,29,23,38,34,0,home,9.5,230.5,,,,,1.0,0.0,2023-12-14
2024,2023-12-14,True,False,gs,lac,113,121,28,28,37,20,0,29,40,30,22,0,home,2.5,231.5,,,,,1.0,1.0,2023-12-14
2024,2023-12-14,True,False,okc,sac,123,128,30,23,39,31,0,29,30,41,28,0,home,2.5,244.5,,,,,1.0,1.0,2023-12-14
2024,2023-12-14,True,False,chi,mia,124,116,36,24,33,31,0,22,34,32,28,0,home,3.5,213.5,,,,,0.0,1.0,2023-12-14
2024,2023-12-14,True,False,cle,bos,107,116,24,30,33,20,0,33,32,25,26,0,home,9.5,227.5,,,,,0.0,0.0,2023-12-14
2024,2023-12-15,True,False,lal,sa,115,129,22,40,25,28,0,42,27,29,31,0,away,4.5,235.5,,,,,0.0,1.0,2023-12-15
2024,2023-12-15,True,False,orl,bos,111,128,24,27,27,33,0,30,34,37,27,0,home,5.5,227.5,,,,,1.0,1.0,2023-12-15
2024,2023-12-15,True,False,atl,tor,125,104,30,29,28,38,0,24,25,29,26,0,home,1.5,241.5,,,,,0.0,0.0,2023-12-15
2024,2023-12-15,True,False,ny,phx,139,122,31,32,34,42,0,30,38,31,23,0,home,4.5,229.5,,,,,0.0,1.0,2023-12-15
2024,2023-12-15,True,False,ind,wsh,123,137,37,18,32,36,0,30,39,39,29,0,away,8.5,260.5,,,,,0.0,0.0,2023-12-15
2024,2023-12-15,True,False,no,cha,112,107,21,29,26,36,0,20,19,37,31,0,away,9.5,217.5,,,,,0.0,1.0,2023-12-15
2024,2023-12-15,True,False,hou,mem,103,96,14,31,30,28,0,29,26,19,22,0,away,2.5,212.5,,,,,1.0,0.0,2023-12-15
